PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,REGION
PRECTOTCORR,1996,14.0,32.5,0.0,0.01,0.0,0.33,0.69,0.99,3.98,5.53,2.93,0.6,0.01,0.0,1.26,Central
PRECTOTCORR,1996,14.0,33.125,0.0,0.01,0.0,0.45,1.06,1.3,4.63,6.52,3.08,0.86,0.03,0.0,1.51,Central
PRECTOTCORR,1996,14.0,33.75,0.0,0.0,0.03,0.71,1.59,2.15,6.13,8.72,3.53,1.27,0.1,0.0,2.03,Central
PRECTOTCORR,1996,14.5,31.25,0.0,0.0,0.0,0.13,0.34,0.31,2.37,3.62,2.1,0.42,0.0,0.0,0.78,Central
PRECTOTCORR,1996,14.5,31.875,0.0,0.0,0.0,0.18,0.36,0.32,2.46,3.73,2.26,0.38,0.0,0.0,0.81,Central
PRECTOTCORR,1996,14.5,32.5,0.0,0.0,0.0,0.29,0.74,0.7,3.48,4.86,2.67,0.57,0.04,0.0,1.12,Central
PRECTOTCORR,1996,14.5,33.125,0.0,0.0,0.0,0.31,0.82,0.88,3.75,5.37,2.71,0.66,0.04,0.0,1.22,Central
PRECTOTCORR,1996,14.5,33.75,0.0,0.0,0.0,0.55,1.23,1.47,5.25,7.55,2.87,0.88,0.1,0.0,1.67,Central
PRECTOTCORR,1996,15.0,31.25,0.0,0.0,0.0,0.09,0.24,0.21,1.62,3.12,1.16,0.29,0.01,0.0,0.57,Central
PRECTOTCORR,1996,15.0,31.875,0.0,0.0,0.0,0.11,0.2,0.25,1.77,3.29,1.24,0.27,0.0,0.0,0.6,Central
PRECTOTCORR,1996,15.0,32.5,0.0,0.0,0.0,0.14,0.37,0.58,2.56,4.31,1.6,0.41,0.03,0.0,0.84,Central
PRECTOTCORR,1996,15.0,33.125,0.0,0.0,0.0,0.17,0.48,0.7,2.88,4.74,1.66,0.46,0.04,0.0,0.94,Central
PRECTOTCORR,1996,15.0,33.75,0.0,0.0,0.0,0.24,0.65,0.98,3.78,5.69,1.63,0.45,0.08,0.0,1.14,Central
PRECTOTCORR,1996,15.5,31.25,0.0,0.0,0.0,0.08,0.09,0.08,0.8,2.12,0.38,0.11,0.0,0.0,0.31,Central
PRECTOTCORR,1996,15.5,31.875,0.0,0.0,0.0,0.08,0.08,0.1,0.73,2.15,0.39,0.11,0.0,0.0,0.31,Central
PRECTOTCORR,1996,15.5,32.5,0.0,0.0,0.0,0.06,0.18,0.24,1.31,3.28,0.62,0.3,0.01,0.0,0.51,Central
PRECTOTCORR,1996,15.5,33.125,0.0,0.0,0.0,0.08,0.25,0.23,1.74,3.84,0.57,0.37,0.01,0.0,0.6,Central
PRECTOTCORR,1996,15.5,33.75,0.0,0.0,0.0,0.13,0.43,0.38,2.66,4.57,0.68,0.37,0.02,0.0,0.78,Central
PRECTOTCORR,1996,16.0,31.25,0.0,0.0,0.0,0.05,0.08,0.14,0.38,1.45,0.18,0.06,0.0,0.0,0.2,Central
PRECTOTCORR,1996,16.0,31.875,0.0,0.0,0.0,0.07,0.09,0.15,0.38,1.49,0.23,0.07,0.0,0.0,0.21,Central
PRECTOTCORR,1996,16.0,32.5,0.0,0.0,0.0,0.09,0.2,0.19,0.88,2.02,0.22,0.15,0.01,0.0,0.32,Central
PRECTOTCORR,1996,16.0,33.125,0.0,0.0,0.0,0.09,0.24,0.18,1.27,2.32,0.26,0.21,0.01,0.0,0.39,Central
PRECTOTCORR,1996,16.0,33.75,0.0,0.0,0.0,0.09,0.29,0.15,1.61,2.65,0.42,0.26,0.0,0.0,0.46,Central
PRECTOTCORR,1996,16.5,31.25,0.0,0.0,0.01,0.08,0.07,0.21,0.25,0.86,0.32,0.05,0.01,0.0,0.16,Central
PRECTOTCORR,1996,16.5,31.875,0.0,0.0,0.0,0.09,0.08,0.23,0.28,0.88,0.32,0.05,0.01,0.0,0.16,Central
PRECTOTCORR,1996,16.5,32.5,0.0,0.0,0.0,0.25,0.3,0.28,0.99,1.01,0.22,0.1,0.01,0.0,0.27,Central
PRECTOTCORR,1996,16.5,33.125,0.0,0.0,0.0,0.32,0.35,0.34,1.17,1.19,0.23,0.13,0.01,0.0,0.31,Central
PRECTOTCORR,1996,16.5,33.75,0.0,0.0,0.0,0.14,0.3,0.13,0.86,1.11,0.31,0.14,0.01,0.0,0.25,Central
PRECTOTCORR,1997,14.0,31.25,0.0,0.0,0.0,0.03,0.4,0.81,2.44,3.19,0.54,0.55,0.08,0.0,0.68,Central
PRECTOTCORR,1997,14.0,31.875,0.0,0.0,0.0,0.03,0.44,0.87,2.7,3.33,0.56,0.62,0.09,0.0,0.73,Central
PRECTOTCORR,1997,14.0,32.5,0.0,0.0,0.0,0.02,0.69,1.54,3.45,3.85,0.72,1.0,0.22,0.0,0.97,Central
PRECTOTCORR,1997,14.0,33.125,0.0,0.0,0.01,0.04,0.88,1.8,3.89,4.42,0.88,1.41,0.28,0.0,1.15,Central
PRECTOTCORR,1997,14.0,33.75,0.0,0.0,0.04,0.13,1.05,2.14,5.37,5.78,1.17,1.91,0.31,0.0,1.51,Central
PRECTOTCORR,1997,14.5,31.25,0.0,0.0,0.0,0.03,0.27,0.51,1.79,3.11,0.42,0.44,0.07,0.0,0.56,Central
PRECTOTCORR,1997,14.5,31.875,0.0,0.0,0.0,0.02,0.36,0.67,1.92,3.21,0.43,0.53,0.08,0.0,0.61,Central
PRECTOTCORR,1997,14.5,32.5,0.0,0.0,0.0,0.02,0.79,1.24,2.43,4.44,0.61,0.92,0.22,0.0,0.9,Central
PRECTOTCORR,1997,14.5,33.125,0.0,0.0,0.0,0.03,0.79,1.33,2.65,4.59,0.64,1.04,0.25,0.0,0.96,Central
PRECTOTCORR,1997,14.5,33.75,0.0,0.0,0.01,0.12,0.95,1.69,3.61,5.09,0.94,1.47,0.29,0.0,1.2,Central
PRECTOTCORR,1997,15.0,31.25,0.0,0.0,0.01,0.02,0.22,0.24,1.39,2.12,0.26,0.29,0.04,0.0,0.39,Central
PRECTOTCORR,1997,15.0,31.875,0.0,0.0,0.02,0.01,0.33,0.31,1.5,2.89,0.32,0.35,0.04,0.0,0.49,Central
PRECTOTCORR,1997,15.0,32.5,0.0,0.0,0.01,0.01,0.47,0.61,1.9,3.84,0.3,0.51,0.13,0.0,0.66,Central
PRECTOTCORR,1997,15.0,33.125,0.0,0.0,0.01,0.02,0.56,0.72,2.07,4.03,0.32,0.61,0.15,0.0,0.72,Central
PRECTOTCORR,1997,15.0,33.75,0.0,0.0,0.0,0.04,0.63,0.92,2.62,4.36,0.31,0.75,0.17,0.0,0.83,Central
PRECTOTCORR,1997,15.5,31.25,0.0,0.0,0.01,0.0,0.09,0.04,1.08,1.05,0.07,0.1,0.01,0.0,0.21,Central
PRECTOTCORR,1997,15.5,31.875,0.0,0.0,0.01,0.0,0.12,0.05,1.04,1.39,0.08,0.12,0.01,0.0,0.24,Central
PRECTOTCORR,1997,15.5,32.5,0.0,0.0,0.01,0.0,0.22,0.17,1.26,2.36,0.1,0.23,0.04,0.0,0.37,Central
PRECTOTCORR,1997,15.5,33.125,0.0,0.0,0.01,0.0,0.2,0.21,1.48,2.52,0.05,0.25,0.04,0.0,0.4,Central
PRECTOTCORR,1997,15.5,33.75,0.0,0.0,0.0,0.01,0.21,0.37,2.09,2.77,0.07,0.35,0.07,0.0,0.5,Central
PRECTOTCORR,1997,16.0,31.25,0.0,0.0,0.0,0.0,0.04,0.0,0.79,0.8,0.01,0.08,0.0,0.0,0.15,Central
PRECTOTCORR,1997,16.0,31.875,0.0,0.0,0.0,0.0,0.07,0.01,0.81,0.88,0.02,0.08,0.0,0.0,0.16,Central
PRECTOTCORR,1997,16.0,32.5,0.0,0.0,0.01,0.0,0.18,0.05,0.85,1.25,0.02,0.14,0.02,0.0,0.21,Central
PRECTOTCORR,1997,16.0,33.125,0.0,0.0,0.0,0.0,0.2,0.07,0.91,1.36,0.02,0.15,0.03,0.0,0.23,Central
PRECTOTCORR,1997,16.0,33.75,0.01,0.0,0.0,0.0,0.16,0.11,1.2,1.71,0.02,0.19,0.04,0.0,0.29,Central
PRECTOTCORR,1997,16.5,31.25,0.0,0.0,0.0,0.0,0.1,0.0,0.62,0.41,0.0,0.07,0.0,0.0,0.1,Central
PRECTOTCORR,1997,16.5,31.875,0.0,0.0,0.0,0.0,0.1,0.0,0.63,0.5,0.0,0.08,0.0,0.0,0.11,Central
PRECTOTCORR,1997,16.5,32.5,0.01,0.0,0.0,0.0,0.17,0.03,0.59,0.65,0.02,0.12,0.03,0.0,0.14,Central
PRECTOTCORR,1997,16.5,33.125,0.02,0.0,0.0,0.0,0.2,0.05,0.61,0.8,0.02,0.12,0.03,0.0,0.16,Central
PRECTOTCORR,1997,16.5,33.75,0.06,0.0,0.0,0.0,0.2,0.03,0.65,0.9,0.01,0.14,0.05,0.0,0.17,Central
PRECTOTCORR,1998,14.0,31.25,0.0,0.0,0.0,0.01,0.06,0.23,1.78,5.16,1.26,1.1,0.0,0.0,0.81,Central
PRECTOTCORR,1998,14.0,31.875,0.0,0.0,0.0,0.01,0.07,0.21,1.92,5.52,1.36,1.14,0.0,0.0,0.86,Central
PRECTOTCORR,1998,14.0,32.5,0.0,0.0,0.01,0.01,0.05,0.24,2.65,6.44,1.58,0.8,0.0,0.0,1.0,Central
PRECTOTCORR,1998,14.0,33.125,0.0,0.0,0.01,0.01,0.05,0.43,3.22,6.59,1.94,0.57,0.0,0.0,1.08,Central
PRECTOTCORR,1998,14.0,33.75,0.0,0.0,0.01,0.02,0.17,0.92,4.47,7.65,3.09,0.52,0.0,0.0,1.42,Central
PRECTOTCORR,1998,14.5,31.25,0.0,0.0,0.0,0.01,0.04,0.1,1.41,3.55,1.31,0.62,0.0,0.0,0.59,Central
PRECTOTCORR,1998,14.5,31.875,0.0,0.0,0.0,0.01,0.03,0.1,1.49,4.03,1.33,0.68,0.0,0.0,0.65,Central
PRECTOTCORR,1998,14.5,32.5,0.0,0.0,0.0,0.01,0.02,0.14,2.02,4.93,1.76,0.44,0.0,0.0,0.79,Central
PRECTOTCORR,1998,14.5,33.125,0.0,0.0,0.0,0.02,0.02,0.19,2.28,5.18,1.92,0.39,0.0,0.0,0.84,Central
PRECTOTCORR,1998,14.5,33.75,0.0,0.0,0.01,0.02,0.1,0.33,3.52,6.64,2.66,0.39,0.0,0.0,1.15,Central
PRECTOTCORR,1998,15.0,31.25,0.0,0.0,0.0,0.02,0.03,0.03,0.99,2.97,1.29,0.3,0.0,0.0,0.47,Central
PRECTOTCORR,1998,15.0,31.875,0.0,0.0,0.0,0.03,0.02,0.01,1.01,3.18,1.31,0.24,0.0,0.0,0.49,Central
PRECTOTCORR,1998,15.0,32.5,0.0,0.0,0.0,0.02,0.01,0.01,1.61,3.58,1.76,0.29,0.0,0.0,0.61,Central
PRECTOTCORR,1998,15.0,33.125,0.0,0.0,0.0,0.01,0.01,0.04,1.83,3.79,1.92,0.28,0.0,0.0,0.66,Central
PRECTOTCORR,1998,15.0,33.75,0.0,0.0,0.0,0.01,0.02,0.03,2.62,4.47,2.34,0.33,0.0,0.0,0.83,Central
PRECTOTCORR,1998,15.5,31.25,0.0,0.0,0.0,0.03,0.02,0.0,0.57,2.05,1.25,0.1,0.0,0.0,0.34,Central
PRECTOTCORR,1998,15.5,31.875,0.0,0.0,0.0,0.03,0.02,0.0,0.54,2.05,1.22,0.08,0.0,0.0,0.33,Central
PRECTOTCORR,1998,15.5,32.5,0.0,0.0,0.0,0.01,0.01,0.0,1.02,2.29,1.39,0.17,0.0,0.0,0.41,Central
PRECTOTCORR,1998,15.5,33.125,0.0,0.0,0.0,0.0,0.01,0.0,1.39,2.32,1.58,0.21,0.0,0.0,0.46,Central
PRECTOTCORR,1998,15.5,33.75,0.0,0.0,0.01,0.0,0.03,0.01,2.05,2.97,2.01,0.33,0.0,0.0,0.62,Central
PRECTOTCORR,1998,16.0,31.25,0.0,0.0,0.0,0.02,0.01,0.0,0.44,1.56,0.5,0.14,0.0,0.0,0.23,Central
PRECTOTCORR,1998,16.0,31.875,0.0,0.0,0.0,0.02,0.01,0.0,0.41,1.55,0.58,0.17,0.0,0.0,0.23,Central
PRECTOTCORR,1998,16.0,32.5,0.0,0.0,0.0,0.01,0.01,0.0,0.6,1.69,0.85,0.09,0.0,0.0,0.27,Central
PRECTOTCORR,1998,16.0,33.125,0.0,0.0,0.0,0.01,0.01,0.0,0.83,1.74,1.0,0.11,0.0,0.0,0.31,Central
PRECTOTCORR,1998,16.0,33.75,0.0,0.0,0.0,0.0,0.04,0.01,1.12,1.96,1.26,0.24,0.0,0.0,0.39,Central
PRECTOTCORR,1998,16.5,31.25,0.0,0.0,0.0,0.01,0.0,0.0,0.25,1.12,0.34,0.29,0.0,0.0,0.17,Central
PRECTOTCORR,1998,16.5,31.875,0.0,0.0,0.0,0.01,0.0,0.0,0.29,1.18,0.35,0.27,0.0,0.0,0.18,Central
PRECTOTCORR,1998,16.5,32.5,0.0,0.0,0.0,0.01,0.0,0.0,0.24,1.34,0.62,0.13,0.0,0.0,0.2,Central
PRECTOTCORR,1998,16.5,33.125,0.0,0.0,0.0,0.01,0.01,0.0,0.36,1.46,0.74,0.09,0.0,0.0,0.22,Central
PRECTOTCORR,1998,16.5,33.75,0.0,0.0,0.0,0.0,0.02,0.03,0.26,1.41,0.79,0.14,0.0,0.0,0.22,Central
PRECTOTCORR,1999,14.0,31.25,0.0,0.0,0.0,0.0,0.13,0.05,3.68,4.28,3.03,1.32,0.0,0.0,1.05,Central
PRECTOTCORR,1999,14.0,31.875,0.0,0.0,0.0,0.0,0.23,0.06,3.81,4.4,2.99,1.32,0.0,0.0,1.08,Central
PRECTOTCORR,1999,14.0,32.5,0.0,0.0,0.0,0.0,0.5,0.1,3.48,5.03,2.55,0.94,0.0,0.0,1.06,Central
PRECTOTCORR,1999,14.0,33.125,0.0,0.0,0.0,0.01,0.74,0.16,3.66,5.67,2.35,0.84,0.0,0.0,1.13,Central
PRECTOTCORR,1999,14.0,33.75,0.0,0.0,0.0,0.04,1.91,0.47,4.79,7.25,2.72,0.95,0.01,0.0,1.53,Central
PRECTOTCORR,1999,14.5,31.25,0.0,0.0,0.0,0.0,0.09,0.03,3.09,3.48,2.26,1.17,0.0,0.0,0.85,Central
PRECTOTCORR,1999,14.5,31.875,0.0,0.0,0.0,0.0,0.14,0.04,3.23,3.53,2.3,1.18,0.0,0.0,0.88,Central
PRECTOTCORR,1999,14.5,32.5,0.0,0.0,0.0,0.0,0.68,0.12,2.87,4.71,1.86,0.85,0.0,0.0,0.94,Central
PRECTOTCORR,1999,14.5,33.125,0.0,0.0,0.0,0.0,0.76,0.14,2.83,4.91,1.83,0.74,0.0,0.0,0.95,Central
PRECTOTCORR,1999,14.5,33.75,0.0,0.0,0.0,0.01,2.26,0.31,4.03,6.74,2.07,0.84,0.01,0.0,1.38,Central
PRECTOTCORR,1999,15.0,31.25,0.0,0.0,0.0,0.0,0.05,0.04,2.73,3.04,1.75,0.68,0.0,0.0,0.7,Central
PRECTOTCORR,1999,15.0,31.875,0.0,0.0,0.0,0.0,0.1,0.04,3.07,2.96,1.69,0.68,0.0,0.0,0.72,Central
PRECTOTCORR,1999,15.0,32.5,0.0,0.0,0.0,0.0,0.43,0.09,2.54,3.69,1.3,0.65,0.0,0.0,0.74,Central
PRECTOTCORR,1999,15.0,33.125,0.0,0.0,0.0,0.0,0.61,0.11,2.44,4.09,1.2,0.61,0.0,0.0,0.77,Central
PRECTOTCORR,1999,15.0,33.75,0.0,0.0,0.0,0.0,1.27,0.17,2.75,5.06,1.22,0.73,0.0,0.0,0.95,Central
PRECTOTCORR,1999,15.5,31.25,0.0,0.0,0.0,0.0,0.05,0.05,2.04,2.73,1.06,0.27,0.0,0.0,0.52,Central
PRECTOTCORR,1999,15.5,31.875,0.0,0.0,0.0,0.0,0.06,0.05,2.2,2.53,0.96,0.27,0.0,0.0,0.51,Central
PRECTOTCORR,1999,15.5,32.5,0.0,0.0,0.0,0.0,0.09,0.07,2.14,2.72,0.79,0.36,0.0,0.0,0.52,Central
PRECTOTCORR,1999,15.5,33.125,0.0,0.0,0.0,0.0,0.15,0.08,2.13,3.19,0.64,0.44,0.0,0.0,0.56,Central
PRECTOTCORR,1999,15.5,33.75,0.0,0.0,0.0,0.0,0.46,0.12,2.62,4.27,0.7,0.61,0.0,0.0,0.74,Central
PRECTOTCORR,1999,16.0,31.25,0.0,0.0,0.0,0.0,0.04,0.05,1.71,2.11,0.65,0.2,0.0,0.0,0.4,Central
PRECTOTCORR,1999,16.0,31.875,0.0,0.0,0.0,0.0,0.04,0.04,1.79,2.16,0.72,0.19,0.0,0.0,0.42,Central
PRECTOTCORR,1999,16.0,32.5,0.0,0.0,0.0,0.0,0.02,0.05,1.51,2.22,0.69,0.19,0.0,0.0,0.4,Central
PRECTOTCORR,1999,16.0,33.125,0.0,0.0,0.0,0.0,0.03,0.05,1.53,2.51,0.62,0.26,0.0,0.0,0.42,Central
PRECTOTCORR,1999,16.0,33.75,0.0,0.0,0.0,0.0,0.07,0.06,2.02,3.5,0.5,0.48,0.0,0.0,0.56,Central
PRECTOTCORR,1999,16.5,31.25,0.0,0.0,0.0,0.0,0.04,0.03,1.36,2.34,0.82,0.16,0.0,0.0,0.4,Central
PRECTOTCORR,1999,16.5,31.875,0.0,0.0,0.0,0.0,0.04,0.03,1.36,2.31,0.84,0.15,0.0,0.0,0.4,Central
PRECTOTCORR,1999,16.5,32.5,0.0,0.0,0.0,0.0,0.01,0.03,1.02,2.37,0.69,0.17,0.0,0.0,0.36,Central
PRECTOTCORR,1999,16.5,33.125,0.0,0.0,0.0,0.0,0.01,0.03,1.11,2.45,0.64,0.2,0.0,0.0,0.38,Central
PRECTOTCORR,1999,16.5,33.75,0.0,0.0,0.0,0.0,0.03,0.03,1.2,2.7,0.45,0.38,0.0,0.0,0.41,Central
PRECTOTCORR,2000,14.0,31.25,0.0,0.0,0.0,0.0,0.49,0.1,0.93,1.37,0.98,0.17,0.0,0.0,0.34,Central
PRECTOTCORR,2000,14.0,31.875,0.0,0.0,0.0,0.0,0.53,0.12,1.05,1.47,1.12,0.2,0.0,0.0,0.38,Central
PRECTOTCORR,2000,14.0,32.5,0.0,0.0,0.0,0.01,0.41,0.17,1.58,1.91,1.32,0.59,0.0,0.0,0.5,Central
PRECTOTCORR,2000,14.0,33.125,0.0,0.0,0.0,0.01,0.27,0.41,2.05,2.27,1.38,0.77,0.0,0.0,0.6,Central
PRECTOTCORR,2000,14.0,33.75,0.0,0.0,0.0,0.02,0.19,1.33,3.47,3.33,2.41,0.98,0.0,0.0,0.98,Central
PRECTOTCORR,2000,14.5,31.25,0.0,0.0,0.0,0.0,0.27,0.06,0.55,0.73,0.53,0.13,0.0,0.0,0.19,Central
PRECTOTCORR,2000,14.5,31.875,0.0,0.0,0.0,0.01,0.31,0.07,0.6,0.9,0.63,0.19,0.0,0.0,0.23,Central
PRECTOTCORR,2000,14.5,32.5,0.0,0.0,0.0,0.03,0.28,0.14,1.1,1.55,0.83,0.55,0.0,0.0,0.38,Central
PRECTOTCORR,2000,14.5,33.125,0.0,0.0,0.0,0.04,0.25,0.17,1.31,1.69,0.96,0.65,0.0,0.0,0.43,Central
PRECTOTCORR,2000,14.5,33.75,0.0,0.0,0.0,0.01,0.24,0.57,2.49,2.9,1.78,0.77,0.0,0.0,0.74,Central
PRECTOTCORR,2000,15.0,31.25,0.0,0.0,0.0,0.0,0.12,0.03,0.76,0.39,0.36,0.19,0.0,0.0,0.16,Central
PRECTOTCORR,2000,15.0,31.875,0.0,0.0,0.0,0.01,0.11,0.03,0.79,0.51,0.58,0.28,0.0,0.0,0.19,Central
PRECTOTCORR,2000,15.0,32.5,0.0,0.0,0.0,0.03,0.17,0.11,0.75,0.95,0.85,0.45,0.0,0.0,0.28,Central
PRECTOTCORR,2000,15.0,33.125,0.0,0.0,0.0,0.03,0.17,0.14,0.83,1.15,0.96,0.5,0.0,0.0,0.32,Central
PRECTOTCORR,2000,15.0,33.75,0.0,0.0,0.0,0.03,0.19,0.23,1.13,1.62,1.6,0.56,0.0,0.0,0.45,Central
PRECTOTCORR,2000,15.5,31.25,0.0,0.0,0.0,0.0,0.02,0.01,0.69,0.24,0.12,0.14,0.0,0.0,0.1,Central
PRECTOTCORR,2000,15.5,31.875,0.0,0.0,0.0,0.0,0.02,0.02,0.73,0.31,0.17,0.16,0.0,0.0,0.12,Central
PRECTOTCORR,2000,15.5,32.5,0.0,0.0,0.0,0.02,0.05,0.08,0.54,0.48,0.41,0.27,0.0,0.0,0.16,Central
PRECTOTCORR,2000,15.5,33.125,0.0,0.0,0.0,0.02,0.04,0.16,0.45,0.6,0.55,0.28,0.0,0.0,0.18,Central
PRECTOTCORR,2000,15.5,33.75,0.0,0.0,0.0,0.01,0.07,0.29,0.69,0.94,0.94,0.31,0.0,0.0,0.27,Central
PRECTOTCORR,2000,16.0,31.25,0.0,0.0,0.0,0.0,0.01,0.0,0.4,0.22,0.06,0.09,0.0,0.0,0.07,Central
PRECTOTCORR,2000,16.0,31.875,0.0,0.0,0.0,0.0,0.01,0.0,0.4,0.24,0.08,0.13,0.0,0.0,0.07,Central
PRECTOTCORR,2000,16.0,32.5,0.0,0.0,0.0,0.01,0.02,0.03,0.4,0.23,0.18,0.18,0.0,0.0,0.09,Central
PRECTOTCORR,2000,16.0,33.125,0.0,0.0,0.0,0.01,0.02,0.08,0.34,0.24,0.26,0.21,0.0,0.0,0.1,Central
PRECTOTCORR,2000,16.0,33.75,0.0,0.0,0.0,0.0,0.02,0.2,0.37,0.41,0.42,0.23,0.0,0.0,0.14,Central
PRECTOTCORR,2000,16.5,31.25,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.2,0.07,0.17,0.0,0.0,0.05,Central
PRECTOTCORR,2000,16.5,31.875,0.0,0.0,0.0,0.0,0.02,0.0,0.19,0.22,0.08,0.17,0.0,0.0,0.06,Central
PRECTOTCORR,2000,16.5,32.5,0.0,0.0,0.0,0.0,0.01,0.02,0.15,0.13,0.18,0.18,0.0,0.0,0.06,Central
PRECTOTCORR,2000,16.5,33.125,0.0,0.0,0.0,0.0,0.01,0.04,0.2,0.14,0.23,0.21,0.0,0.0,0.07,Central
PRECTOTCORR,2000,16.5,33.75,0.0,0.0,0.0,0.0,0.01,0.07,0.22,0.17,0.24,0.24,0.0,0.0,0.08,Central
PRECTOTCORR,2001,14.0,31.25,0.0,0.0,0.0,0.01,0.1,0.09,1.74,3.9,0.73,0.3,0.0,0.0,0.58,Central
PRECTOTCORR,2001,14.0,31.875,0.0,0.0,0.0,0.01,0.17,0.06,1.78,3.98,0.82,0.33,0.0,0.0,0.6,Central
PRECTOTCORR,2001,14.0,32.5,0.0,0.0,0.0,0.0,0.36,0.05,1.61,3.66,1.34,0.7,0.01,0.0,0.65,Central
PRECTOTCORR,2001,14.0,33.125,0.0,0.0,0.0,0.0,0.48,0.18,1.36,3.71,1.66,0.82,0.03,0.0,0.69,Central
PRECTOTCORR,2001,14.0,33.75,0.0,0.0,0.0,0.0,0.54,0.19,1.42,4.51,2.02,1.2,0.05,0.0,0.84,Central
PRECTOTCORR,2001,14.5,31.25,0.0,0.0,0.0,0.01,0.04,0.25,1.14,2.98,0.54,0.34,0.0,0.0,0.45,Central
PRECTOTCORR,2001,14.5,31.875,0.0,0.0,0.0,0.01,0.06,0.11,1.19,3.1,0.66,0.54,0.0,0.0,0.48,Central
PRECTOTCORR,2001,14.5,32.5,0.0,0.0,0.0,0.0,0.2,0.15,0.99,2.97,1.24,0.92,0.02,0.0,0.55,Central
PRECTOTCORR,2001,14.5,33.125,0.0,0.0,0.0,0.0,0.31,0.12,1.04,2.99,1.38,0.96,0.03,0.0,0.58,Central
PRECTOTCORR,2001,14.5,33.75,0.0,0.0,0.0,0.0,0.42,0.21,1.14,3.79,1.69,1.33,0.05,0.0,0.73,Central
PRECTOTCORR,2001,15.0,31.25,0.0,0.0,0.0,0.0,0.09,0.21,1.15,2.1,0.25,0.17,0.0,0.0,0.34,Central
PRECTOTCORR,2001,15.0,31.875,0.0,0.0,0.0,0.0,0.13,0.06,1.42,2.35,0.32,0.5,0.0,0.0,0.4,Central
PRECTOTCORR,2001,15.0,32.5,0.0,0.0,0.0,0.0,0.26,0.06,1.13,2.62,1.08,0.8,0.01,0.0,0.5,Central
PRECTOTCORR,2001,15.0,33.125,0.0,0.0,0.0,0.0,0.3,0.1,1.05,2.71,1.3,0.84,0.02,0.0,0.53,Central
PRECTOTCORR,2001,15.0,33.75,0.0,0.0,0.0,0.0,0.34,0.15,0.86,3.09,1.92,0.85,0.03,0.0,0.61,Central
PRECTOTCORR,2001,15.5,31.25,0.0,0.0,0.0,0.0,0.25,0.03,0.82,1.33,0.05,0.05,0.0,0.0,0.21,Central
PRECTOTCORR,2001,15.5,31.875,0.0,0.0,0.0,0.0,0.25,0.01,0.94,1.44,0.08,0.16,0.0,0.0,0.24,Central
PRECTOTCORR,2001,15.5,32.5,0.0,0.0,0.0,0.0,0.21,0.01,1.03,2.16,0.55,0.62,0.0,0.0,0.39,Central
PRECTOTCORR,2001,15.5,33.125,0.0,0.0,0.0,0.0,0.23,0.01,0.76,2.51,1.09,0.63,0.01,0.0,0.44,Central
PRECTOTCORR,2001,15.5,33.75,0.0,0.0,0.0,0.0,0.5,0.04,0.76,3.21,1.86,0.75,0.01,0.0,0.6,Central
PRECTOTCORR,2001,16.0,31.25,0.0,0.0,0.0,0.0,0.23,0.0,0.43,0.92,0.04,0.11,0.0,0.0,0.15,Central
PRECTOTCORR,2001,16.0,31.875,0.0,0.0,0.0,0.0,0.25,0.0,0.46,0.98,0.07,0.13,0.0,0.0,0.16,Central
PRECTOTCORR,2001,16.0,32.5,0.0,0.0,0.0,0.0,0.09,0.0,0.53,1.53,0.2,0.52,0.0,0.0,0.24,Central
PRECTOTCORR,2001,16.0,33.125,0.0,0.0,0.0,0.0,0.11,0.0,0.4,1.85,0.39,0.63,0.0,0.0,0.29,Central
PRECTOTCORR,2001,16.0,33.75,0.0,0.0,0.0,0.0,0.44,0.0,0.45,2.64,1.11,0.75,0.01,0.0,0.46,Central
PRECTOTCORR,2001,16.5,31.25,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.71,0.14,0.08,0.0,0.0,0.1,Central
PRECTOTCORR,2001,16.5,31.875,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.74,0.16,0.14,0.0,0.0,0.11,Central
PRECTOTCORR,2001,16.5,32.5,0.0,0.0,0.0,0.0,0.05,0.0,0.12,1.28,0.32,0.55,0.0,0.0,0.2,Central
PRECTOTCORR,2001,16.5,33.125,0.0,0.0,0.0,0.0,0.04,0.0,0.14,1.38,0.37,0.71,0.0,0.0,0.22,Central
PRECTOTCORR,2001,16.5,33.75,0.0,0.0,0.0,0.0,0.22,0.0,0.19,1.94,0.82,0.8,0.01,0.0,0.34,Central
PRECTOTCORR,2002,14.0,31.25,0.0,0.0,0.0,0.0,0.05,0.01,0.2,1.0,0.82,0.13,0.0,0.0,0.19,Central
PRECTOTCORR,2002,14.0,31.875,0.0,0.0,0.0,0.0,0.05,0.02,0.24,1.03,0.88,0.16,0.0,0.0,0.2,Central
PRECTOTCORR,2002,14.0,32.5,0.0,0.0,0.0,0.0,0.05,0.08,0.42,1.52,1.06,0.34,0.0,0.0,0.29,Central
PRECTOTCORR,2002,14.0,33.125,0.0,0.0,0.0,0.0,0.07,0.1,0.59,1.94,1.09,0.43,0.0,0.0,0.36,Central
PRECTOTCORR,2002,14.0,33.75,0.0,0.0,0.0,0.0,0.11,0.19,1.42,2.73,1.58,0.64,0.01,0.0,0.56,Central
